conversion_id,lead_id,campaign_id,revenue,conversion_date
26901,24550,2938,688.28,2026-07-31
26902,9268,3754,342.32,2025-05-09
26903,82138,2229,309.54,2026-06-27
26904,71518,5100,543.27,2026-03-05
26905,5656,369,724.1,2026-07-24
26906,28002,5656,493.53,2026-02-21
26907,89962,6807,1033.54,2026-06-29
26908,10916,7518,500.98,2025-09-15
26909,97034,7901,492.57,2025-11-21
26910,5831,5745,689.03,2025-12-15
26911,3221,6481,906.52,2025-12-10
26912,5390,2503,250.98,2025-12-27
26913,39906,1856,281.74,2025-06-26
26914,27362,8971,421.31,2026-05-07
26915,95876,7680,2391.01,2026-03-01
26916,85240,2917,432.36,2025-08-11
26917,78160,2190,463.64,2025-12-09
26918,21947,169,671.27,2025-05-06
26919,87854,9226,803.09,2026-07-03
26920,88296,5310,536.41,2025-09-11
26921,1981,7398,881.98,2026-02-24
26922,58580,1666,271.24,2025-03-27
26923,73368,1847,335.95,2024-11-19
26924,19766,3097,881.16,2025-12-25
26925,88486,5965,495.45,2025-02-03
26926,4671,9330,262.11,2026-05-25
26927,3706,3539,254.36,2025-12-17
26928,36953,4523,328.5,2025-10-23
26929,57293,6696,493.27,2024-11-11
26930,34529,4927,622.47,2026-06-24
26931,1653,861,418.0,2024-12-19
26932,33288,5177,597.35,2025-06-29
26933,44799,7390,396.02,2025-11-08
26934,9548,6736,908.65,2025-04-10
26935,13634,4002,1765.02,2024-08-31
26936,85188,8686,404.92,2025-01-04
26937,86333,2847,626.39,2025-06-04
26938,2503,964,601.37,2024-09-30
26939,71185,8272,528.13,2025-04-09
26940,94194,7281,683.09,2025-03-24
26941,9801,9484,626.04,2025-05-23
26942,78639,6116,389.35,2024-09-06
26943,14107,6933,951.72,2024-10-19
26944,876,6991,545.03,2025-05-31
26945,74690,232,406.51,2025-09-11
26946,67832,9860,1671.71,2025-12-13
26947,3884,3981,464.93,2026-03-24
26948,70100,3135,559.74,2025-03-28
26949,14160,1654,537.93,2024-12-18
26950,21456,7967,461.76,2024-09-25
26951,90045,9286,616.67,2026-03-19
26952,61309,9701,322.95,2025-11-22
26953,3257,640,663.99,2026-02-28
26954,23267,741,204.55,2026-03-06
26955,60359,640,257.49,2025-12-22
26956,53401,8591,1227.66,2026-05-21
26957,67443,6855,262.94,2025-08-28
26958,34979,5079,184.94,2026-08-07
26959,18552,9115,266.21,2024-08-31
26960,32718,1502,1176.18,2026-06-03
26961,30995,4294,201.15,2026-03-22
26962,92325,4681,305.54,2024-10-06
26963,55870,6287,237.67,2026-04-12
26964,60503,7681,429.63,2025-11-23
26965,77139,4992,396.23,2026-08-16
26966,89726,2995,387.46,2025-07-28
26967,12363,9524,1246.47,2025-10-28
26968,14881,9625,270.55,2025-06-28
26969,58120,5536,468.2,2026-03-20
26970,63602,9850,583.65,2026-07-18
26971,6053,4029,301.84,2025-09-26
26972,49710,7141,628.47,2026-02-18
26973,17343,9529,403.47,2025-04-10
26974,39346,3111,594.16,2025-10-27
26975,11228,6727,466.85,2025-04-11
26976,32743,7010,176.75,2026-08-15
26977,18451,7680,946.76,2024-11-04
26978,49802,206,1387.46,2026-06-08
26979,91505,4946,451.07,2026-08-23
26980,22693,2429,314.51,2025-07-07
26981,63013,5695,1046.29,2026-05-11
26982,53195,488,1267.99,2024-12-30
26983,44435,6954,452.87,2025-07-18
26984,63606,1930,441.71,2025-03-17
26985,38893,6055,473.45,2025-09-12
26986,34544,5877,213.31,2024-11-19
26987,49749,6396,426.0,2025-11-03
26988,95129,5868,1161.5,2024-09-08
26989,90765,7462,452.89,2025-11-02
26990,87580,603,292.94,2026-08-08
26991,45812,6268,631.65,2026-01-15
26992,97644,8451,352.98,2025-09-17
26993,71412,6028,476.65,2025-08-10
26994,30343,2403,261.28,2026-02-06
26995,4660,3751,293.44,2025-01-22
26996,95532,2201,712.54,2025-09-18
26997,88560,6673,522.14,2025-02-08
26998,27811,8860,334.28,2026-05-19
26999,21729,484,523.1,2026-03-16
27000,28996,4085,363.74,2026-03-26
27001,27017,2697,332.99,2025-11-18
27002,54488,5976,881.85,2025-06-24
27003,74345,6487,728.83,2025-03-24
27004,92266,244,487.54,2024-11-08
27005,56630,3830,529.62,2026-03-18
27006,50121,5923,490.68,2024-10-08
27007,65616,2429,628.61,2026-06-15
27008,42136,4266,330.38,2024-10-26
27009,55568,6723,758.43,2026-01-19
27010,25457,6161,588.03,2025-02-01
27011,29858,7657,432.02,2024-11-24
27012,40921,6294,386.11,2026-01-12
27013,20826,6606,750.37,2025-03-10
27014,23971,8402,457.03,2026-06-01
27015,48863,3682,347.43,2026-04-15
27016,1085,1742,406.55,2026-08-23
27017,91719,3949,723.86,2025-07-28
27018,68565,1159,220.24,2025-11-19
27019,49059,6637,412.52,2025-01-22
27020,3684,4533,841.59,2026-03-10
27021,99331,3859,453.0,2025-11-03
27022,72267,9830,564.76,2026-07-04
27023,16902,3140,848.43,2025-06-14
27024,21627,353,769.83,2025-08-25
27025,12424,818,395.43,2025-06-06
27026,49026,3112,461.65,2025-11-10
27027,10568,2366,774.63,2026-04-28
27028,47125,9117,788.19,2026-05-11
27029,99459,6066,471.53,2024-11-30
27030,97368,1271,479.73,2026-08-27
27031,1721,617,563.32,2025-02-21
27032,27534,2504,975.99,2024-11-01
27033,18964,1929,840.32,2025-04-18
27034,43115,5913,696.94,2025-12-03
27035,23012,5329,287.34,2025-04-29
27036,57883,3364,429.48,2026-05-05
27037,80003,36,440.92,2026-05-31
27038,67665,3250,1001.49,2025-04-14
27039,58214,2558,437.28,2026-07-01
27040,12604,9132,922.16,2026-05-28
27041,15493,5622,370.42,2026-08-12
27042,41612,157,385.51,2025-12-25
27043,54243,4994,626.86,2024-08-23
27044,10252,3766,1079.31,2026-02-03
27045,49089,8374,443.24,2026-05-30
27046,94265,3912,150.0,2024-11-02
27047,41770,6614,225.41,2026-02-10
27048,97813,130,571.91,2026-03-26
27049,33376,1516,235.71,2026-01-18
27050,63623,6003,319.65,2026-01-24
27051,76070,2500,495.8,2026-05-03
27052,37575,787,150.0,2025-09-04
27053,26564,1106,407.54,2026-04-13
27054,11547,603,275.23,2025-04-11
27055,7319,2276,232.85,2026-01-27
27056,50076,8030,329.94,2026-03-30
27057,30029,8479,288.7,2024-12-09
27058,62384,2389,623.12,2024-12-28
27059,47610,9201,896.29,2024-12-21
27060,88530,3184,410.67,2026-02-19
27061,57104,5176,365.75,2025-07-21
27062,75160,3011,400.57,2025-04-29
27063,2062,1912,283.13,2025-05-06
27064,16440,5681,258.69,2025-02-24
27065,72252,9417,216.42,2025-01-29
27066,23132,4787,253.47,2025-10-04
27067,72746,3772,1114.32,2025-05-19
27068,67216,3396,348.9,2026-04-01
27069,60734,7351,150.0,2025-10-17
27070,18209,9483,367.41,2025-04-04
27071,17662,70,222.47,2026-07-30
27072,14196,9638,507.62,2026-06-03
27073,13141,9236,480.98,2024-11-23
27074,4362,1524,506.71,2026-01-21
27075,52629,9157,482.82,2026-03-24
27076,46626,833,408.97,2025-11-09
27077,22788,7070,237.95,2025-12-26
27078,19058,8661,474.7,2026-03-28
27079,93818,2954,820.13,2025-08-11
27080,87939,288,1220.28,2025-07-03
27081,13446,184,437.47,2026-05-26
27082,21556,9782,461.83,2025-12-28
27083,1968,4187,632.84,2026-08-02
27084,77172,2929,1039.63,2026-03-01
27085,80240,7025,386.39,2025-01-09
27086,62319,7787,696.68,2026-03-05
27087,37814,7509,326.55,2026-03-26
27088,68399,7572,581.1,2025-10-23
27089,96814,8357,800.55,2026-04-16
27090,97532,7990,258.42,2026-05-28
27091,62017,3244,378.96,2026-01-20
27092,96778,5580,794.24,2025-06-09
27093,60469,1421,670.54,2026-07-09
27094,84852,3426,827.14,2025-01-17
27095,89784,3753,753.12,2026-08-19
27096,68112,7428,415.49,2025-11-10
27097,5697,709,1479.7,2025-04-29
27098,88166,1419,527.66,2024-10-03
27099,72054,4061,150.0,2026-03-07
27100,91409,639,427.87,2025-03-26
27101,75524,761,389.71,2025-08-31
27102,78839,1530,733.35,2025-07-24
27103,85982,1975,393.23,2026-08-18
27104,33237,9432,853.62,2026-01-10
27105,32536,1583,651.35,2026-06-17
27106,72066,4124,298.85,2026-08-29
27107,53649,9561,459.35,2025-09-24
27108,23846,1548,334.37,2024-11-13
27109,58306,4591,540.44,2026-02-13
27110,2485,1060,333.37,2026-07-14
27111,26015,3468,511.43,2025-09-26
27112,71036,3277,430.03,2026-08-22
27113,10791,8222,456.64,2024-11-12
27114,36291,5155,1373.98,2024-12-02
27115,27895,3243,411.48,2025-06-06
27116,84621,4498,187.31,2026-02-09
27117,63974,1632,818.86,2025-09-10
27118,56648,698,815.64,2024-11-16
27119,81121,6173,183.19,2025-07-03
27120,89417,5456,347.08,2024-11-12
27121,67600,2061,612.72,2025-05-03
27122,27369,2825,640.41,2025-06-27
27123,65972,104,491.59,2026-01-29
27124,38758,9485,497.16,2025-08-19
27125,83201,2009,308.19,2026-03-31
27126,22447,2241,150.0,2025-02-20
27127,22676,2617,1373.0,2026-06-22
27128,22719,8273,303.59,2025-04-18
27129,71733,6517,538.21,2025-11-07
27130,76767,8571,455.13,2025-04-15
27131,96423,1764,771.7,2025-10-21
27132,12102,6120,521.89,2026-08-26
27133,82818,9410,532.04,2025-03-23
27134,80071,3502,150.0,2024-10-28
27135,33653,1952,324.84,2024-09-01
27136,66240,6067,715.02,2024-10-14
27137,98420,2090,683.57,2025-11-29
27138,65046,4655,306.18,2025-04-26
27139,99958,2991,223.85,2024-11-17
27140,93265,3557,524.94,2026-05-01
27141,55797,7583,150.0,2025-07-21
27142,51105,9690,277.46,2026-02-07
27143,82809,8826,1188.06,2024-08-26
27144,10886,3410,1014.89,2025-03-02
27145,9708,4359,628.68,2026-08-24
27146,45924,3892,574.6,2025-12-26
27147,76575,1411,185.85,2025-07-15
27148,83250,4030,340.25,2025-07-29
27149,91634,1178,425.14,2024-10-15
27150,29949,5518,343.88,2025-08-14
27151,73074,9245,413.59,2025-01-12
27152,82888,7391,943.51,2026-07-19
27153,16647,4938,375.81,2024-10-12
27154,82170,5064,415.52,2025-07-15
27155,75758,4398,713.2,2025-12-25
27156,38985,9127,242.32,2025-03-07
27157,54424,5336,323.73,2025-08-23
27158,16852,5200,340.75,2025-01-09
27159,23487,6658,506.64,2025-05-11
27160,33782,9818,414.68,2025-08-06
27161,33230,7349,421.29,2025-01-13
27162,685,9126,353.39,2024-11-19
27163,87700,9874,288.47,2026-03-30
27164,22658,2246,668.19,2025-05-19
27165,8400,2865,416.17,2026-02-16
27166,31082,8403,671.5,2026-03-21
27167,96597,156,282.64,2025-05-16
27168,55243,1154,353.32,2026-08-16
27169,53857,7298,441.16,2025-01-12
27170,54501,1054,462.23,2026-04-07
27171,10858,6834,718.51,2026-03-16
27172,64655,5538,397.32,2026-07-01
27173,25315,3518,715.78,2026-07-02
27174,33183,4902,594.35,2026-04-19
27175,64239,4266,467.11,2025-10-27
27176,82919,216,306.23,2025-03-30
27177,46004,5339,719.41,2024-10-02
27178,73644,8156,310.08,2025-03-26
27179,71507,805,487.53,2025-09-26
27180,97493,100,479.64,2024-11-25
27181,76243,3658,444.28,2026-04-12
27182,493,8741,405.59,2026-07-18
27183,44111,6307,326.67,2026-03-14
27184,80682,6172,219.54,2025-05-02
27185,94924,8291,994.16,2025-12-27
27186,7538,8821,385.34,2026-03-03
27187,83,4906,462.18,2025-03-10
27188,99709,9275,460.76,2026-07-12
27189,30905,4116,852.18,2025-03-14
27190,57094,8631,1295.43,2025-11-25
27191,43754,222,533.75,2025-01-22
27192,22361,2719,455.55,2026-03-01
27193,31648,5585,280.98,2025-07-12
27194,13011,3446,239.42,2025-08-31
27195,15055,6350,202.96,2025-01-25
27196,83851,9991,330.99,2026-06-14
27197,27864,9187,173.22,2025-07-19
27198,86924,8028,845.07,2026-02-14
27199,52874,2251,608.84,2024-09-30
27200,14106,9216,434.49,2025-12-28
27201,40146,232,858.08,2025-06-23
27202,90129,1591,288.42,2026-03-25
27203,21971,9224,327.02,2025-04-11
27204,18002,7776,187.37,2025-06-14
27205,5422,9365,725.73,2025-09-01
27206,66141,7709,328.6,2026-04-04
27207,1950,6669,496.63,2025-09-28
27208,60378,1659,813.45,2026-08-16
27209,54987,9125,977.92,2026-06-23
27210,49325,8799,485.62,2025-03-30
27211,63315,9815,597.12,2025-07-07
27212,88464,9342,313.59,2025-04-27
27213,92457,8329,1143.31,2025-01-12
27214,62742,1031,453.47,2025-05-24
27215,25391,2737,512.93,2025-11-28
27216,40817,9820,402.05,2025-09-26
27217,85540,3404,897.51,2024-08-19
27218,75101,4356,544.46,2024-08-20
27219,52765,4834,720.88,2026-06-29
27220,53338,8629,588.15,2026-03-08
27221,6953,3914,441.33,2025-02-03
27222,51618,8116,784.26,2025-06-09
27223,18116,3725,585.61,2026-01-30
27224,21313,4853,304.76,2024-11-12
27225,18975,9823,300.48,2024-11-08
27226,10699,5416,530.81,2025-06-25
27227,73068,238,775.67,2026-02-11
27228,9747,2793,1118.46,2025-05-17
27229,14624,8020,202.63,2026-07-28
27230,2995,9265,499.11,2025-12-11
27231,33869,9340,629.44,2025-06-16
27232,20223,9468,571.25,2026-07-25
27233,22209,1819,816.2,2025-02-23
27234,18091,6190,683.87,2025-05-24
27235,40098,9466,301.04,2026-05-27
27236,26306,8653,296.67,2025-09-15
27237,99899,9880,576.07,2026-01-04
27238,80614,587,808.56,2025-07-26
27239,38063,2512,529.38,2026-08-18
27240,37033,982,223.86,2026-03-22
27241,12180,5399,291.9,2026-03-11
27242,36507,9342,696.28,2025-09-02
27243,7153,6056,413.92,2026-01-28
27244,61098,970,522.68,2025-06-05
27245,21545,1534,839.42,2026-06-25
27246,56684,5209,270.13,2025-01-08
27247,71663,4399,400.57,2025-09-10
27248,18133,5830,379.39,2025-09-06
27249,63285,2822,588.57,2026-03-22
27250,12662,6396,725.2,2026-02-06
27251,62144,5565,235.07,2026-03-22
27252,45396,7918,491.39,2026-04-07
27253,38791,6408,761.02,2026-07-01
27254,60929,63,194.92,2024-11-12
27255,25102,995,477.14,2025-07-07
27256,89965,4691,268.3,2024-11-17
27257,70802,3340,357.53,2026-01-25
27258,21981,4582,150.0,2026-08-03
27259,58008,7402,988.68,2025-10-28
27260,73047,7436,412.44,2025-11-12
27261,59986,1392,329.11,2024-11-17
27262,94198,8904,580.64,2025-09-20
27263,99305,9596,292.61,2025-11-27
27264,69664,1732,279.05,2025-08-11
27265,3052,1114,1048.55,2025-07-23
27266,66746,8187,1217.23,2025-12-13
27267,3600,5261,366.49,2024-11-23
27268,59212,3545,840.23,2026-05-02
27269,95387,3835,588.76,2025-07-19
27270,15620,2198,243.01,2024-12-18
27271,41183,7060,309.8,2025-03-12
27272,64645,3706,1070.15,2025-11-16
27273,61963,1190,241.44,2026-07-05
27274,78691,1073,1541.48,2025-06-18
27275,69695,5383,370.3,2025-09-04
27276,62648,7833,1086.16,2026-05-05
27277,51419,8474,422.93,2025-12-05
27278,47087,194,735.06,2025-05-06
27279,39074,6267,989.81,2024-10-02
27280,42119,7617,987.3,2024-12-24
27281,73044,4593,367.9,2024-10-16
27282,88083,2005,320.96,2025-05-24
27283,64710,3849,473.14,2025-02-06
27284,17725,7101,257.18,2024-10-16
27285,90883,7315,555.37,2025-05-16
27286,55532,7199,326.88,2026-01-07
27287,91696,8123,846.71,2024-09-29
27288,78765,8228,370.53,2026-03-29
27289,77026,7661,206.2,2025-03-29
27290,76708,1549,992.73,2025-03-10
27291,77062,9492,540.06,2026-04-20
27292,33550,1444,499.98,2025-08-15
27293,27374,2094,851.67,2024-11-11
27294,28132,8869,761.88,2025-12-08
27295,21543,8440,336.66,2025-11-13
27296,30258,8113,393.51,2025-08-16
27297,48542,1816,282.46,2026-02-20
27298,7303,919,236.93,2024-09-05
27299,73362,8396,658.06,2025-10-12
27300,87145,7962,599.5,2025-07-04
27301,41266,8442,720.84,2025-12-14
27302,24125,9975,935.24,2025-06-08
27303,60594,3891,725.77,2024-11-14
27304,51599,6771,758.79,2025-03-07
27305,14900,7511,174.34,2024-08-29
27306,30264,1609,422.63,2025-07-28
27307,77559,5811,798.14,2025-09-23
27308,35400,132,274.76,2025-03-08
27309,32263,873,515.86,2026-05-19
27310,35112,1806,638.89,2025-02-27
27311,97444,1105,614.88,2026-05-25
27312,36056,9438,592.53,2026-01-15
27313,80847,6129,664.78,2026-04-29
27314,18082,1766,539.35,2025-01-15
27315,46535,1278,237.11,2025-07-07
27316,97985,3245,634.91,2025-03-03
27317,21247,980,568.14,2025-10-09
27318,39636,2481,238.68,2025-02-09
27319,82315,1024,982.27,2025-12-02
27320,13577,9093,643.5,2024-09-14
27321,68077,6752,247.11,2026-07-13
27322,65524,6364,327.47,2026-03-17
27323,47277,4837,371.66,2025-10-12
27324,18882,742,371.53,2025-08-01
27325,78403,5091,570.51,2026-06-03
27326,79602,3398,302.42,2025-10-24
27327,20038,5362,866.16,2024-12-12
27328,99295,3342,831.23,2025-01-16
27329,1971,6657,671.6,2025-10-12
27330,54015,5223,503.77,2024-09-16
27331,80369,3824,787.39,2025-06-18
27332,3323,7543,429.24,2025-08-31
27333,40403,8524,343.01,2024-08-26
27334,22321,1478,893.42,2026-07-12
27335,38777,3257,577.54,2026-02-15
27336,4786,9588,350.01,2026-09-05
27337,60490,3710,399.87,2024-12-07
27338,93525,8317,340.97,2026-02-12
27339,64912,8849,1354.36,2025-08-24
27340,36196,4838,493.76,2026-01-21
27341,12087,857,533.19,2024-12-15
27342,88769,7460,706.7,2026-03-25
27343,10618,6968,268.36,2025-01-19
27344,22649,752,852.59,2026-04-08
27345,8881,3467,363.61,2026-01-06
27346,46305,524,1230.29,2025-02-26
27347,88569,9870,421.44,2025-05-08
27348,57543,9103,827.84,2025-03-26
27349,64453,7836,150.0,2024-09-27
27350,11208,2086,273.81,2025-10-23
27351,36339,4161,425.47,2025-12-16
27352,39816,8268,178.5,2024-12-20
27353,263,1481,665.44,2024-12-12
27354,12517,8013,576.21,2024-10-23
27355,44888,4656,300.24,2026-06-27
27356,50013,4069,488.83,2026-04-11
27357,55150,9064,737.48,2025-05-30
27358,92393,7847,172.17,2024-12-19
27359,12714,2971,260.67,2024-12-15
27360,74670,7437,416.74,2025-03-22
27361,96365,8743,498.63,2025-11-04
27362,61148,6905,478.52,2024-10-19
27363,40113,5353,768.66,2026-03-29
27364,26342,6328,625.53,2026-04-05
27365,17587,6237,698.07,2024-11-18
27366,57698,7796,245.93,2025-08-30
27367,52780,3896,529.75,2025-01-12
27368,26776,9826,422.6,2026-04-25
27369,36358,1333,1023.55,2024-10-10
27370,45790,5448,537.64,2025-10-04
27371,22127,3614,352.65,2024-09-06
27372,67137,3761,754.65,2026-07-24
27373,34726,3403,653.05,2026-02-28
27374,26574,9907,326.75,2025-10-02
27375,61936,6525,413.95,2025-07-21
27376,24599,5925,417.5,2025-05-02
27377,40745,1035,910.26,2026-03-01
27378,98133,512,545.46,2025-12-22
27379,6288,7489,708.67,2025-05-22
27380,98505,9743,385.05,2025-12-07
27381,81031,3600,582.54,2024-09-27
27382,81918,7766,945.47,2026-07-28
27383,10878,7646,411.36,2026-02-14
27384,71478,3174,521.95,2025-08-30
27385,796,139,249.22,2025-12-28
27386,32250,8431,336.04,2026-03-16
27387,26942,7095,416.87,2024-12-04
27388,7222,1245,289.91,2026-03-15
27389,61668,2946,954.31,2026-06-01
27390,86232,2862,324.08,2025-11-04
27391,63864,2050,730.26,2025-03-19
27392,9097,2455,541.0,2024-12-23
27393,34059,9954,500.41,2025-12-14
27394,11605,9875,1035.96,2026-05-13
27395,82357,8589,159.13,2025-12-31
27396,57791,9695,446.7,2026-03-25
27397,84541,8439,287.09,2026-03-29
27398,92294,1074,184.8,2025-10-18
27399,23669,4979,271.14,2026-08-02
27400,37392,6079,497.01,2026-05-14
27401,64045,8649,342.86,2025-11-16
27402,97702,5691,771.48,2026-04-09
27403,30882,3451,442.78,2025-11-13
27404,71041,7817,418.9,2026-07-15
27405,63180,5975,419.83,2025-10-31
27406,17392,9920,469.07,2024-10-05
27407,58339,5279,399.72,2026-01-01
27408,31032,6880,321.94,2026-08-06
27409,37475,374,808.02,2025-06-11
27410,37783,4017,360.67,2025-07-02
27411,57836,17,406.77,2025-04-30
27412,96461,2729,610.76,2025-03-03
27413,83637,597,577.88,2024-09-06
27414,27611,9948,315.22,2025-05-28
27415,50165,3899,718.73,2024-10-14
27416,56322,1636,644.73,2026-07-22
27417,94784,8641,538.61,2024-11-26
27418,52695,298,397.16,2025-03-09
27419,99713,7982,402.07,2025-09-27
27420,9859,3802,445.46,2025-06-30
27421,24421,2651,266.16,2026-01-18
27422,83411,2903,483.17,2025-01-24
27423,97943,1044,769.74,2025-06-09
27424,32340,6547,763.71,2024-10-27
27425,18531,5172,407.31,2025-06-22
27426,39111,4481,838.86,2026-01-16
27427,20093,4583,1277.87,2025-01-04
27428,24294,1131,420.69,2025-03-23
27429,47070,2481,696.28,2026-07-20
27430,53734,124,158.95,2024-12-28
27431,19850,9331,262.68,2024-09-30
27432,87083,921,515.72,2025-02-26
27433,96907,1888,297.86,2025-08-06
27434,3290,3505,1365.94,2025-01-14
27435,37140,7202,664.44,2026-06-12
27436,29978,4495,798.64,2025-08-19
27437,47799,8591,485.65,2025-05-27
27438,53229,3010,298.39,2026-05-12
27439,80214,2367,380.16,2025-10-07
27440,16135,6326,559.58,2025-12-12
27441,27995,5522,358.18,2025-06-21
27442,92553,5003,689.24,2026-06-25
27443,63883,1323,703.25,2024-11-22
27444,88475,4933,493.98,2025-09-04
27445,26689,2875,197.79,2025-11-19
27446,97642,6353,1161.41,2025-06-05
27447,58303,131,443.04,2024-12-28
27448,76812,4017,1909.58,2025-08-11
27449,56994,3150,682.84,2026-07-18
27450,98474,1086,443.64,2025-11-19
27451,34112,4412,616.41,2025-09-07
27452,16507,2704,179.53,2025-03-23
27453,40304,7295,823.09,2025-08-30
27454,1265,7924,1778.4,2025-04-04
27455,73672,4707,173.36,2025-06-14
27456,20623,6794,426.79,2024-12-15
27457,76814,8084,467.47,2024-11-25
27458,39459,735,763.27,2026-03-06
27459,72593,3746,1412.32,2026-01-28
27460,66406,444,596.72,2025-01-18
27461,9805,55,1437.84,2024-12-29
27462,42445,5552,536.58,2026-05-29
27463,96005,1920,617.52,2026-07-17
27464,85304,2312,580.63,2025-03-22
27465,3820,6326,907.01,2025-11-03
27466,29382,1881,398.95,2025-01-06
27467,10892,8467,741.85,2026-08-27
27468,65034,6063,266.29,2026-04-15
27469,81982,9074,427.41,2025-11-20
27470,10537,3409,358.39,2025-03-03
27471,7306,8050,514.9,2026-06-07
27472,78120,607,420.72,2024-09-14
27473,49735,6700,867.89,2025-02-01
27474,37966,2336,317.56,2026-06-25
27475,86218,4195,207.34,2025-01-09
27476,65878,9348,249.97,2025-10-06
27477,18825,8610,810.04,2026-05-30
27478,90625,4939,303.45,2026-06-08
27479,64167,2636,601.2,2024-11-22
27480,22913,1300,425.22,2025-11-19
27481,85961,7135,744.06,2025-06-11
27482,1360,4896,439.05,2024-11-01
27483,38519,675,1962.89,2026-06-26
27484,17973,4231,1272.91,2025-01-12
27485,75140,8478,420.9,2025-05-14
27486,74108,173,393.05,2025-04-02
27487,75925,2851,2359.4,2025-09-05
27488,84156,2340,287.31,2026-04-27
27489,29454,4200,479.38,2026-03-21
27490,81760,3649,498.31,2025-07-25
27491,5827,6855,492.17,2026-07-16
27492,84696,7349,206.57,2026-08-12
27493,44212,7831,631.63,2025-04-29
27494,18432,5120,303.33,2024-12-08
27495,89509,6133,1010.29,2025-04-19
27496,11827,2353,237.94,2025-06-29
27497,98327,5740,507.62,2026-03-31
27498,25566,7225,162.71,2025-09-25
27499,566,9876,167.81,2026-02-15
27500,86890,4844,323.86,2026-01-14
27501,93177,8182,347.55,2025-07-04
27502,6944,9552,1025.43,2025-01-03
27503,64220,8118,482.85,2024-11-04
27504,40666,3159,940.3,2024-10-13
27505,4107,6661,407.53,2026-04-14
27506,21858,6958,667.17,2026-03-24
27507,26544,6690,342.84,2024-10-31
27508,89003,9649,331.38,2026-02-11
27509,38948,9507,198.26,2025-10-11
27510,84220,3545,582.82,2025-06-06
27511,74463,8076,561.74,2025-06-29
27512,31391,1677,726.8,2026-08-21
27513,30097,3636,548.65,2025-04-04
27514,14061,5131,1357.09,2026-08-22
27515,75812,9795,538.08,2025-06-16
27516,55896,1506,809.09,2026-07-25
27517,29449,8393,419.03,2024-12-07
27518,98179,4673,312.86,2025-10-30
27519,63126,4315,705.46,2025-09-21
27520,18389,1228,471.27,2025-06-24
27521,93683,4977,746.97,2025-02-04
27522,95442,7884,587.85,2025-07-07
27523,42307,5038,331.46,2026-07-22
27524,63291,6225,843.17,2026-06-03
27525,74027,4716,318.75,2025-09-09
27526,62226,7605,673.62,2026-01-18
27527,97352,7472,935.24,2026-01-14
27528,64666,7161,406.55,2026-01-30
27529,7514,3187,878.31,2025-10-06
27530,70210,8801,601.13,2025-04-17
27531,49097,8640,754.44,2024-08-20
27532,72214,4730,324.28,2025-12-23
27533,26758,2866,548.48,2024-11-22
27534,74080,4458,243.71,2024-12-18
27535,67269,3009,1159.39,2024-12-15
27536,37908,7409,180.01,2024-12-28
27537,14875,4266,412.66,2025-11-03
27538,75381,2902,309.25,2024-12-21
27539,58254,1691,690.45,2026-03-19
27540,44690,3864,1289.45,2025-11-11
27541,43725,1605,683.66,2024-12-17
27542,72801,494,2166.01,2025-12-19
27543,65030,5666,247.41,2025-04-28
27544,58284,5823,257.09,2024-09-25
27545,96298,1804,315.27,2026-08-21
27546,10000,2210,523.54,2024-12-20
27547,20696,171,294.87,2026-06-06
27548,861,1482,338.38,2025-12-24
27549,7107,6355,671.99,2024-12-23
27550,32895,6701,265.18,2025-10-22
27551,52008,2712,279.61,2025-12-02
27552,74351,330,403.72,2025-04-25
27553,29529,7879,423.17,2025-07-17
27554,34410,170,816.48,2025-04-22
27555,84955,5984,314.09,2026-06-13
27556,59207,6057,343.73,2024-11-14
27557,71844,7641,659.07,2025-08-12
27558,16686,548,735.61,2025-02-25
27559,20211,4564,1006.63,2025-07-03
27560,89550,3622,623.01,2025-05-28
27561,6522,5397,525.94,2025-11-13
27562,34447,883,656.89,2026-02-06
27563,12584,9375,431.08,2025-05-14
27564,37159,4959,429.5,2024-09-18
27565,40741,197,202.95,2025-07-05
27566,65846,490,770.24,2025-06-10
27567,22678,5626,547.7,2025-04-24
27568,63634,212,726.7,2025-11-13
27569,34230,4488,150.0,2025-08-14
27570,20710,119,481.28,2024-09-07
27571,22556,6737,321.2,2026-04-26
27572,41899,6369,1043.86,2026-08-12
27573,35770,4807,669.89,2025-09-21
27574,78006,618,553.97,2024-12-20
27575,16102,300,397.04,2024-11-09
27576,66687,5053,601.01,2025-06-08
27577,70455,6444,309.79,2026-05-17
27578,41743,3885,468.78,2025-08-30
27579,53036,8229,369.01,2025-07-03
27580,42676,591,1530.34,2024-12-03
27581,7420,6182,1027.59,2025-09-13
27582,16510,3682,838.42,2025-12-25
27583,88264,6094,233.89,2026-05-04
27584,52093,2936,759.06,2024-10-04
27585,17625,7801,541.22,2025-04-07
27586,96072,5974,908.44,2026-08-02
27587,36054,3223,578.94,2025-05-03
27588,45076,2637,491.1,2026-07-01
27589,93048,2629,553.85,2026-01-05
27590,22503,4956,199.77,2025-03-01
27591,5511,2512,335.73,2026-06-13
27592,75306,8525,593.87,2024-12-15
27593,93852,1670,871.05,2024-11-01
27594,76468,2108,374.19,2025-07-24
27595,20139,2350,482.8,2025-10-25
27596,95068,9830,221.3,2025-04-17
27597,83003,2634,1022.14,2026-01-22
27598,12203,6298,859.95,2025-05-10
27599,93994,8068,682.7,2026-05-26
27600,65439,4345,603.9,2026-03-07
